"icao","name","city","country","lat","lon","elev_ft","size","continent","runway_ft","paved"
"LKPR","V?clav Havel Airport Prague","Prague","CZ","50.100874","14.259911","1247","large_airport","EU","12189","1"
"LKRK","Rakovnik Airfield","Rakovnik","CZ","50.0942","13.6889","1270","small_airport","EU","3068","0"
"LKRO","Roudnice nad Labem Airfield","Roudnice nad Labem","CZ","50.410186","14.22708","732","small_airport","EU","4593","0"
"LKSO","Sob?slav Airfield","Sob?slav","CZ","49.2455","14.712993","1342","small_airport","EU","3348","0"
"LKSZ","Sazen? Airfield","Sazen?","CZ","50.324699","14.2589","761","small_airport","EU","4314","0"
"LKTA","T?bor Airfield","T?bor","CZ","49.391102","14.7083","1440","small_airport","EU","3609","0"
"LKTB","Brno-Tu?any Airport","Brno","CZ","49.151276","16.693972","778","medium_airport","EU","8694","1"
"LKTD","Tachov Airfield","Tachov","CZ","49.797223","12.707169","1640","small_airport","EU","3609","0"
"LKTO","Tou?im Airfield","Tou?im","CZ","50.086399","12.9528","2139","small_airport","EU","4232","0"
"LKVM","Vysok? M?to Airfield","Vysok? M?to","CZ","49.928102","16.185029","991","small_airport","EU","3937","0"
"LKVO","Vodochody Airport","Vodochody","CZ","50.216599","14.3958","919","medium_airport","EU","8203","1"
"LKVY","Leti?t? Vy?kov","Vyskov","CZ","49.300301","17.025299","922","small_airport","EU","4199","0"
"LKZD","?atec-Macerka Airfield","?atec","CZ","50.317501","13.5128","879","small_airport","EU","3675","0"
"LL1A","Hatzerim Northwest Airport","Beersheba","IL","31.260700225830078","34.64039993286133","660","small_airport","AS","6204","1"
"LL1B","Arad Airport","Arad","IL","31.229169845581055","35.18903732299805","1952","small_airport","AS","4593","1"
"LL45","Lindell Loveless Airport","Gillespie","US","39.18230056762695","-89.8218002319336","657","small_airport","NA","3650","0"
"LL59","Palmahim Air Base","Palmahim","IL","31.8979","34.6908","32","small_airport","AS","7884","1"
"LL60","Kzeiot Airport","Nitzana","IL","30.8594","34.4431","900","small_airport","AS","4905","1"
"LLBG","Ben Gurion International Airport","Tel Aviv","IL","32.011398","34.8867","135","large_airport","AS","13327","1"
"LLBS","Beersheba (Teyman) Airport","Beersheba","IL","31.287000656128","34.722999572754","656","small_airport","AS","3384","1"
"LLEK","Tel Nof Air Base","Rehovot","IL","31.8395","34.8218","193","medium_airport","AS","7880","1"
"LLER","Ramon International Airport","Eilat","IL","29.727009","35.014116","288","large_airport","AS","11811","0"
"LLES","Ein Shemer Airfield","Ein Shemer","IL","32.4408","35.007702","95","small_airport","AS","3990","1"
"LLEY","Ein Yahav Airfield","Sapir","IL","30.621700286865234","35.20330047607422","-164","small_airport","AS","3943","1"
"LLFK","Fiq Airfield","Katzrin","IL","32.786389","35.717499","1218","small_airport","AS","4265","1"
"LLHA","Uri Michaeli Haifa International Airport","Haifa","IL","32.810219","35.043719","28","medium_airport","AS","4324","1"
"LLHB","Hatzerim Air Base","Beersheba","IL","31.2334","34.662601","725","small_airport","AS","9657","1"
"LLHS","Hatzor Air Base","Hatzor","IL","31.762501","34.7272","148","small_airport","AS","8040","1"
"LLIB","Rosh Pina Airport","Rosh Pina","IL","32.980999","35.571899","884","medium_airport","AS","3625","1"
"LLKS","Kiryat Shmona Airport","Kiryat Shmona","IL","33.216275","35.59622","386","small_airport","AS","4423","1"
"LLMG","Megiddo Airport","Afula","IL","32.597301","35.228802","200","small_airport","AS","6982","1"
"LLMZ","Bar Yehuda Airfield","Masada","IL","31.328199","35.388599","-1266","medium_airport","AS","3937","1"
"LLNV","Nevatim Air Base","Beersheba","IL","31.208299636799996","35.012298584","1330","medium_airport","AS","10991","1"
"LLOV","Ovda Airport","Eilat","IL","29.9403","34.935799","1492","small_airport","AS","9843","1"
"LLRD","Ramat David Air Base","Haifa","IL","32.6651","35.179501","185","medium_airport","AS","8550","1"
"LLRM","Ramon Air Base","Beersheba","IL","30.7761","34.666698","2126","medium_airport","AS","9876","1"
"LMML","Malta International Airport","Valletta","MT","35.845932","14.491546","300","large_airport","EU","10991","1"
"LOAN","Wiener Neustadt East Airport","Wiener Neustadt","AT","47.8433","16.260099","896","medium_airport","EU","3500","1"
"LOAV","V?slau-Kottingbrunn Airfield","Bad V?slau","AT","47.965","16.26","765","small_airport","EU","3116","1"
"LOLO","Linz-East Glider Field","Linz","AT","48.300044","14.333606","827","small_airport","EU","3084","0"
"LOLW","Wels Airfield","Wels","AT","48.182513","14.039283","1043","small_airport","EU","4560","1"
"LOWG","Graz Airport","Feldkirchen bei Graz","AT","46.9911","15.4396","1115","large_airport","EU","9842","1"
"LOWI","Innsbruck Airport","Innsbruck","AT","47.260201","11.344","1907","large_airport","EU","6562","1"
"LOWK","Klagenfurt Airport","Klagenfurt am W?rthersee","AT","46.642502","14.3377","1472","large_airport","EU","8924","1"
"LOWL","Linz-H?rsching Airport","Linz","AT","48.235362","14.188128","980","large_airport","EU","9843","1"
"LOWS","Salzburg Airport","Salzburg","AT","47.793301","13.0043","1411","large_airport","EU","9022","1"
"LOWW","Vienna International Airport","Vienna","AT","48.110298","16.5697","600","large_airport","EU","11811","1"
"LOXA","Fiala-Fernbrugg Air Base","Aigen im Ennstal","AT","47.53573","14.141488","2093","small_airport","EU","3034","0"
"LOXN","Wiener Neustadt West Airport","Wiener Neustadt","AT","47.836933","16.221838","935","medium_airport","EU","5314","0"
"LOXT","Brumowski  Air Base","Tulln an der Donau","AT","48.319247","16.114016","574","small_airport","EU","4593","1"
"LOXZ","Hinterstoisser Air Base","Zeltweg","AT","47.202801","14.7442","2264","medium_airport","EU","9022","1"
"LP77","Military Airfield of Santa Margarida","Const?ncia","PT","39.402401","-8.28906","541","small_airport","EU","4085","1"
"LPAR","Alverca Air Base","Vila Franca de Xira","PT","38.883301","-9.0301","11","medium_airport","EU","9810","1"
"LPAV","S?o Jacinto Airfield","Aveiro","PT","40.656741","-8.741544","26","small_airport","EU","4593","1"
"LPAZ","Santa Maria Airport","Vila do Porto","PT","36.97140121459961","-25.17060089111328","308","medium_airport","EU","10000","1"
"LPBG","Bragan?a Airport","Bragan?a","PT","41.8578","-6.70713","2241","medium_airport","EU","5600","1"
"LPBJ","Beja Airport / Airbase","Beja","PT","38.078899","-7.9324","636","medium_airport","EU","11319","1"
"LPBR","Braga Municipal Aerodrome","Braga","PT","41.587","-8.445189","247","medium_airport","EU","3081","1"
"LPCB","Aerodromo de Castelo Branco","Castelo Branco","PT","39.844528","-7.439875","1300","medium_airport","EU","4790","1"
"LPCO","Aerodromo Municipal de Coimbra","Coimbra","PT","40.158758","-8.470815","587","medium_airport","EU","3018","1"
"LPCS","Cascais Airport","Cascais","PT","38.724998","-9.35523","325","medium_airport","EU","4593","1"
"LPEV","?vora Airfield","?vora","PT","38.533501","-7.88964","807","medium_airport","EU","4265","1"
"LPFL","Flores Airport","Santa Cruz das Flores","PT","39.455299377441406","-31.131399154663086","112","medium_airport","EU","4593","1"
"LPFR","Faro - Gago Coutinho International Airport","Faro","PT","37.015909","-7.970939","24","large_airport","EU","8169","1"
"LPGR","Graciosa Airport","Santa Cruz da Graciosa","PT","39.092201232910156","-28.029800415039062","86","medium_airport","EU","4529","1"
"LPHR","Horta Airport","Horta","PT","38.519901275634766","-28.715900421142578","118","medium_airport","EU","5233","1"
"LPLA","Lajes Airport","Praia da Vit?ria","PT","38.761799","-27.090799","180","medium_airport","EU","10870","1"
"LPMA","Cristiano Ronaldo International Airport","Funchal","PT","32.697812","-16.774613","192","large_airport","EU","9110","1"
"LPMO","Morargil Airfield","Mora","PT","38.993532","-8.14201","380","small_airport","EU","3600","1"
"LPMR","Monte Real Air Base","","PT","39.828335","-8.8875","187","medium_airport","EU","9816","1"
"LPMT","Montijo Air Base","Montijo","PT","38.70929","-9.03368","46","medium_airport","EU","8005","1"
"LPOV","Ovar Air Base","Ovar","PT","40.915901","-8.64592","56","medium_airport","EU","8005","1"
"LPPD","Jo?o Paulo II Airport","Ponta Delgada","PT","37.7411994934","-25.6979007721","259","large_airport","EU","8192","1"
"LPPI","Pico Airport","Pico Island","PT","38.554298","-28.441299","109","medium_airport","EU","5725","1"
"LPPM","Portim?o Airport","Portim?o","PT","37.1493","-8.58396","5","medium_airport","EU","2822","1"
"LPPR","Francisco de S? Carneiro Airport","Porto","PT","41.2481002808","-8.68138980865","228","large_airport","EU","11417","1"
"LPPS","Porto Santo Airport","Vila Baleira","PT","33.0733985901","-16.3500003815","341","medium_airport","EU","9861","1"
"LPPT","Lisbon Humberto Delgado Airport","Lisbon","PT","38.7813","-9.13592","374","large_airport","EU","12500","1"
"LPSJ","S?o Jorge Airport","Velas","PT","38.665501","-28.1758","311","medium_airport","EU","4633","1"
"LPSO","Aer?dromo Municipal de Ponte de Sor","Ponte de Sor","PT","39.211545","-8.057787","390","medium_airport","EU","5906","1"
"LPST","Sintra Air Base","Sintra","PT","38.8311","-9.33955","440","medium_airport","EU","5906","1"
"LPTN","Tancos Airbase","Tancos","PT","39.475101","-8.36458","266","medium_airport","EU","7530","1"
"LPVL","Vilar de Luz Airfield","Maia","PT","41.27729","-8.516209","762","medium_airport","EU","5606","1"
"LPVR","Vila Real Airport","Vila Real","PT","41.2743","-7.72047","1805","medium_airport","EU","3107","1"
"LPVZ","Aerodromo Goncalves Lobato (Viseu Airport)","Viseu","PT","40.725498","-7.88899","2060","medium_airport","EU","4035","1"
"LQBI","Biha? Golubi? Airfield","Biha?","BA","44.797061","15.904474","761","small_airport","EU","3600","0"
"LQBK","Banja Luka International Airport","Mahovljani","BA","44.941399","17.297501","400","large_airport","EU","8202","1"
"LQJL","Tuzla Jegin Lug Sport Airfield","Rainci Gornji","BA","44.4578","18.808122","869","small_airport","EU","3940","0"
"LQMO","Mostar International Airport","Mostar","BA","43.282489","17.846101","156","large_airport","EU","7874","1"
"LQSA","Sarajevo International Airport","Sarajevo","BA","43.8246","18.331499","1708","large_airport","EU","8666","1"
"LQTZ","Tuzla International Airport","Dubrave Gornje","BA","44.459858","18.723627","784","large_airport","EU","8152","1"
"LR79","Ianca Airfield","Ianca","RO","45.158655","27.43093","131","small_airport","EU","3280","1"
"LR80","Fete?ti Borcea Air Base","Borcea","RO","44.3923","27.7267","180","medium_airport","EU","8202","1"
"LR82","Boboc Air Base","Boboc","RO","45.2164","26.9786","344","medium_airport","EU","8202","1"
"LRAR","Arad International Airport","Arad","RO","46.176136","21.264322","352","medium_airport","EU","6562","1"
"LRBC","Bac?u George Enescu International  Airport","Bac?u","RO","46.5219","26.910299","607","large_airport","EU","8203","1"
"LRBM","Maramure? International Airport","T?u?ii-M?gher?u?","RO","47.658444","23.464445","605","medium_airport","EU","7054","1"
"LRBS","Bucharest B?neasa Aurel Vlaicu International Airport","Bucharest","RO","44.503133","26.102944","297","large_airport","EU","10499","1"
"LRBV","Bra?ov-Ghimbav International Airport","Bra?ov (Ghimbav)","RO","45.70558","25.522871","1740","large_airport","EU","9252","1"
"LRCK","Mihail Kog?lniceanu International Airport","Constan?a","RO","44.362202","28.4883","353","large_airport","EU","11483","1"
"LRCL","Avram Iancu Cluj International Airport","Cluj-Napoca","RO","46.786042","23.685733","1039","large_airport","EU","6693","1"
"LRCN","Clinceni Airfield","Clinceni","RO","44.35902","25.93196","","small_airport","EU","3281","1"
"LRCS","Caransebe? Airport","Caransebe?","RO","45.420142","22.252507","866","medium_airport","EU","6562","1"
"LRCT","C?mpia Turzii Air Base","C?mpia Turzii","RO","46.5023","23.8859","1083","medium_airport","EU","8202","1"
"LRCV","Craiova International Airport","Craiova","RO","44.3181","23.888599","626","large_airport","EU","8203","1"
"LRIA","Ia?i International Airport","Ia?i","RO","47.179633","27.621431","411","large_airport","EU","7874","1"
"LROD","Oradea International Airport","Oradea","RO","47.025299","21.9025","465","large_airport","EU","8267","1"
"LROP","Bucharest Henri Coand? International Airport","Otopeni","RO","44.571792","26.103285","314","large_airport","EU","11484","1"
"LRSB","Sibiu International Airport","Sibiu","RO","45.785841","24.086666","1496","large_airport","EU","8629","1"
"LRSM","Satu Mare International Airport","Satu Mare","RO","47.7033","22.8857","405","medium_airport","EU","8160","1"
"LRSV","Suceava ?tefan cel Mare International Airport","Suceava","RO","47.6875","26.354099","1375","large_airport","EU","8070","1"
"LRTC","Tulcea Danube Delta Airport","Mihail Kog?lniceanu","RO","45.0625","28.7143","200","medium_airport","EU","6517","1"
"LRTM","T?rgu Mure? Transilvania International Airport","Recea","RO","46.467701","24.4125","963","medium_airport","EU","6562","1"
"LRTR","Timi?oara Traian Vuia International Airport","Timi?oara","RO","45.809898","21.3379","348","large_airport","EU","11483","1"
"LRTZ","Tuzla Airport","Tuzla","RO","43.984493","28.606225","161","small_airport","EU","3117","0"
"LS39","Country Bend Airport","Watson","US","30.589399337768555","-90.9845962524414","49","small_airport","NA","3000","0"
"LS40","St Charles Airport","Ama","US","29.9519","-90.286102","13","small_airport","NA","3900","0"
"LS70","Lake Air Service-Pine Island Airport","Jennings","US","30.340649","-92.736958","39","small_airport","NA","3875","1"
"LS77","Magnolia Airpark","Slaughter","US","30.727067","-91.148736","140","small_airport","NA","3000","0"
"LSGC","Les Eplatures Airport","La Chaux-de-Fonds","CH","47.083900451699996","6.792840003970001","3368","medium_airport","EU","3707","1"
"LSGG","Geneva International Airport","Geneva","CH","46.238098","6.10895","1411","large_airport","EU","12795","1"
"LSGK","Saanen Airfield","Saanen","CH","46.486525","7.248359","3307","small_airport","EU","4810","1"
"LSGS","Sion Airport","Sion","CH","46.219166","7.326944","1582","medium_airport","EU","6562","1"
"LSMA","Alpnach Air Base","Alpnach","CH","46.943901","8.28417","1460","medium_airport","EU","4914","1"
"LSMD","D?bendorf Air Base","Zurich","CH","47.398602","8.64823","1470","medium_airport","EU","7726","1"
"LSME","Emmen Air Base","Emmen","CH","47.092444","8.305184","1400","medium_airport","EU","8208","1"
"LSMM","Meiringen Air Base","Meiringen","CH","46.742324","8.108919","1895","small_airport","EU","6571","1"
"LSMP","Payerne Air Base","Payerne","CH","46.8432","6.91506","1465","medium_airport","EU","9376","1"
"LSPM","Ambri Airport","Quinto","CH","46.512501","8.68978","3241","small_airport","EU","4060","1"
"LSTS","Sankt Stephan Airfield","Sankt Stephan","CH","46.497398","7.41257","3304","small_airport","EU","5708","1"
"LSZA","Lugano Airport","Agno","CH","46.004299","8.91058","915","medium_airport","EU","4642","1"
"LSZB","Bern Airport","Bern","CH","46.912736","7.498819","1671","medium_airport","EU","5676","1"
"LSZC","Buochs Airport","Buochs","CH","46.974444","8.396944","1475","small_airport","EU","6561","1"
"LSZG","Grenchen Airfield","Grenchen","CH","47.181599","7.41719","1411","medium_airport","EU","3281","1"
"LSZH","Z?rich Airport","Zurich","CH","47.458056","8.548056","1417","large_airport","EU","12139","1"
"LSZM","Mollis Airfield","Mollis","CH","47.078353","9.064662","1485","small_airport","EU","5905","1"
"LSZR","Sankt Gallen Altenrhein Airport","St. Gallen","CH","47.485001","9.56077","1306","medium_airport","EU","4774","1"
"LSZS","Engadin Airport","Samedan","CH","46.5341","9.88411","5600","medium_airport","EU","5905","1"
"LTAB","G?vercinlik Airport","Ankara","TR","39.935001","32.740799","2687","small_airport","AS","6608","1"
"LTAC","Esenbo?a International Airport","Ankara","TR","40.128101","32.995098","3125","large_airport","AS","12303","1"
"LTAD","Etimesgut Air Base","Ankara","TR","39.949798584","32.6885986328","2653","medium_airport","AS","9045","1"
"LTAE","Ak?nc? Air Base","Ankara","TR","40.078899","32.565601","2767","medium_airport","AS","10991","1"
"LTAF","Adana ?akirpa?a Airport","Seyhan","TR","36.982201","35.280399","65","large_airport","AS","9022","1"
"LTAG","?ncirlik Air Base","Sar??am","TR","37.002102","35.4259","238","medium_airport","AS","10000","1"
"LTAH","Afyon Air Base","Afyonkarahisar","TR","38.726398","30.601101","3310","medium_airport","AS","12008","1"
"LTAI","Antalya International Airport","Antalya","TR","36.898701","30.800501","177","large_airport","AS","11155","1"
"LTAJ","Gaziantep O?uzeli International Airport","Gaziantep","TR","36.947201","37.478699","2315","large_airport","AS","9842","1"
"LTAL","Kastamonu Airport","Kastamonu","TR","41.314201","33.795799","3520","medium_airport","AS","7382","1"
"LTAN","Konya Airport","Konya","TR","37.979","32.561901","3392","large_airport","AS","10990","1"
"LTAO","Malatya Tulga Airport","Malatya","TR","38.353699","38.253899","3016","small_airport","AS","7874","1"
"LTAP","Amasya Merzifon Airport","Amasya","TR","40.829399","35.521999","1758","small_airport","AS","9600","1"
"LTAR","Sivas Nuri Demira? Airport","Sivas","TR","39.813801","36.9035","5239","small_airport","AS","12503","1"
"LTAS","Zonguldak ?aycuma Airport","Zonguldak","TR","41.506401","32.0886","44","medium_airport","AS","6991","1"
"LTAT","Malatya Erha? Airport","Malatya","TR","38.435298919699996","38.0909996033","2828","medium_airport","AS","10990","1"
"LTAU","Kayseri Erkilet International Airport","Kayseri","TR","38.770401","35.495399","3463","large_airport","AS","9841","1"
